day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;375700;BANANAS;4840;24;;;;;4847;25;;;;;4843.5;-665.484375
1;375800;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2578.0
1;375800;BANANAS;4841;26;;;;;4847;1;4848;25;;;4844.0;-655.328125
1;375900;PEARLS;9995;23;;;;;9998;1;10005;23;;;9996.5;2578.0
1;375900;BANANAS;4842;23;;;;;4848;23;;;;;4845.0;-640.3046875
1;376000;PEARLS;9995;23;;;;;10002;8;10005;23;;;9998.5;2580.0
1;376000;BANANAS;4842;23;;;;;4846;8;4848;23;;;4844.0;-639.484375
1;376100;PEARLS;9995;21;;;;;10002;10;10005;21;;;9998.5;2580.0
1;376100;BANANAS;4841;21;;;;;4846;10;4848;21;;;4843.5;-648.71875
1;376200;BANANAS;4846;1;4841;23;;;4848;23;;;;;4847.0;-649.71875
1;376200;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;2580.0
1;376300;BANANAS;4841;23;;;;;4842;3;4847;1;4848;22;4841.5;-656.453125
1;376300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2580.0
1;376400;BANANAS;4841;30;;;;;4842;5;4848;30;;;4841.5;-657.0390625
1;376400;PEARLS;9995;30;;;;;9998;1;10005;30;;;9996.5;2580.0
1;376500;BANANAS;4841;23;;;;;4848;23;;;;;4844.5;-652.8046875
1;376500;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2582.0
1;376600;PEARLS;10002;5;9995;24;;;10005;24;;;;;10003.5;2582.0
1;376600;BANANAS;4841;24;;;;;4848;24;;;;;4844.5;-642.703125
1;376700;PEARLS;9995;27;;;;;9998;1;10002;6;10005;27;9996.5;2592.0
1;376700;BANANAS;4841;27;;;;;4845;6;4847;27;;;4843.0;-661.3359375
1;376800;PEARLS;9996;2;9995;22;;;10000;4;10004;2;10005;22;9998.0;2594.0
1;376800;BANANAS;4841;24;;;;;4847;24;;;;;4844.0;-660.328125
1;376900;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;2594.0
1;376900;BANANAS;4841;25;;;;;4848;25;;;;;4844.5;-649.0
1;377000;PEARLS;9996;2;9995;23;;;9998;3;10004;2;10005;23;9997.0;2594.0
1;377000;BANANAS;4841;25;;;;;4848;25;;;;;4844.5;-651.65625
1;377100;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;2600.0
1;377100;BANANAS;4841;25;;;;;4848;25;;;;;4844.5;-645.8984375
1;377200;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2600.0
1;377200;BANANAS;4841;30;;;;;4848;30;;;;;4844.5;-648.59375
1;377300;PEARLS;9996;1;9995;23;;;9998;1;10002;7;10004;1;9997.0;2600.0
1;377300;BANANAS;4841;24;;;;;4846;7;4848;24;;;4843.5;-647.53125
1;377400;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2602.0
1;377400;BANANAS;4841;27;;;;;4842;1;4848;27;;;4841.5;-648.0859375
1;377500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;2602.0
1;377500;BANANAS;4841;21;;;;;4848;21;;;;;4844.5;-642.8125
1;377600;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;2602.0
1;377600;BANANAS;4842;23;;;;;4848;2;4849;21;;;4845.0;-638.0
1;377700;BANANAS;4842;2;4841;30;;;4848;32;;;;;4845.0;-644.2109375
1;377700;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;2604.0
1;377800;BANANAS;4842;30;;;;;4843;4;4848;30;;;4842.5;-640.328125
1;377800;PEARLS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;2606.0
1;377900;BANANAS;4842;2;4841;30;;;4844;6;4848;32;;;4843.0;-643.953125
1;377900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2608.0
1;378000;BANANAS;4846;1;4845;5;4841;25;4848;25;;;;;4847.0;-650.1640625
1;378000;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2608.0
1;378100;BANANAS;4841;30;;;;;4847;2;4848;28;;;4844.0;-654.2890625
1;378100;PEARLS;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;2608.0
1;378200;BANANAS;4840;30;;;;;4845;4;4847;30;;;4842.5;-665.8671875
1;378200;PEARLS;9995;30;;;;;10002;4;10005;30;;;9998.5;2610.0
1;378300;BANANAS;4840;25;;;;;4841;1;4847;25;;;4840.5;-669.78125
1;378300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2610.0
1;378400;BANANAS;4840;24;;;;;4847;24;;;;;4843.5;-674.265625
1;378400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;2610.0
1;378500;PEARLS;9998;3;9995;22;;;10005;22;;;;;10001.5;2610.0
1;378500;BANANAS;4841;3;4840;22;;;4847;22;;;;;4844.0;-672.328125
1;378600;PEARLS;9995;27;;;;;10000;2;10005;27;;;9997.5;2610.0
1;378600;BANANAS;4840;27;;;;;4847;27;;;;;4843.5;-676.0
1;378700;BANANAS;4841;10;4840;23;;;4847;23;;;;;4844.0;-675.6953125
1;378700;PEARLS;9998;10;9995;23;;;10005;23;;;;;10001.5;2610.0
1;378800;BANANAS;4840;22;;;;;4846;1;4847;21;;;4843.0;-676.921875
1;378800;PEARLS;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;2610.0
1;378900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2612.0
1;378900;BANANAS;4840;2;4839;30;;;4846;32;;;;;4843.0;-682.28125
1;379000;PEARLS;10002;1;9998;10;9996;1;10004;1;10005;27;;;10003.0;2612.0
1;379000;BANANAS;4840;9;4839;28;;;4841;2;4846;28;;;4840.5;-687.921875
1;379100;BANANAS;4839;24;;;;;4846;24;;;;;4842.5;-692.09375
1;379100;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;2614.0
1;379200;BANANAS;4838;23;;;;;4845;23;;;;;4841.5;-708.2421875
1;379200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2614.0
1;379300;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;2614.0
1;379300;BANANAS;4839;23;;;;;4845;23;;;;;4842.0;-701.78125
1;379400;PEARLS;9996;2;9995;20;;;10002;6;10004;2;10005;20;9999.0;2614.0
1;379400;BANANAS;4839;22;;;;;4841;3;4843;7;4845;22;4840.0;-701.421875
1;379500;BANANAS;4839;30;;;;;4845;2;4846;28;;;4842.0;-694.84375
1;379500;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2614.0
1;379600;BANANAS;4839;30;;;;;4842;5;4845;1;4846;29;4840.5;-693.640625
1;379600;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2614.0
1;379700;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;2614.0
1;379700;BANANAS;4839;25;;;;;4846;25;;;;;4842.5;-687.2265625
1;379800;PEARLS;9995;28;;;;;10002;5;10005;28;;;9998.5;2616.0
1;379800;BANANAS;4839;28;;;;;4844;5;4846;28;;;4841.5;-682.1953125
1;379900;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;2616.0
1;379900;BANANAS;4839;23;;;;;4845;23;;;;;4842.0;-701.2890625
1;380000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2616.0
1;380000;BANANAS;4839;2;4838;22;;;4845;24;;;;;4842.0;-704.71875
1;380100;PEARLS;9996;2;9995;22;;;9998;2;10004;2;10005;22;9997.0;2616.0
1;380100;BANANAS;4839;24;;;;;4845;2;4846;22;;;4842.0;-695.515625
1;380200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2620.0
1;380200;BANANAS;4844;1;4839;23;;;4845;1;4846;22;;;4844.5;-697.375
1;380300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2620.0
1;380300;BANANAS;4839;23;;;;;4846;23;;;;;4842.5;-687.421875
1;380400;PEARLS;9996;1;9995;26;;;10002;8;10004;1;10005;26;9999.0;2620.0
1;380400;BANANAS;4840;27;;;;;4844;8;4846;27;;;4842.0;-680.375
1;380500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2620.0
1;380500;BANANAS;4839;24;;;;;4846;24;;;;;4842.5;-690.203125
1;380600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2620.0
1;380600;BANANAS;4839;24;;;;;4845;1;4846;23;;;4842.0;-696.1640625
1;380700;BANANAS;4839;27;;;;;4846;27;;;;;4842.5;-697.9765625
1;380700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;2620.0
1;380800;BANANAS;4839;2;4838;30;;;4845;32;;;;;4842.0;-706.3671875
1;380800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2620.0
1;380900;BANANAS;4839;9;4838;24;;;4845;24;;;;;4842.0;-709.046875
1;380900;PEARLS;9998;9;9996;1;9995;23;10000;2;10004;1;10005;23;9999.0;2620.0
1;381000;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2620.0
1;381000;BANANAS;4838;23;;;;;4845;23;;;;;4841.5;-708.3125
1;381100;PEARLS;9998;7;9996;2;9995;27;10004;2;10005;27;;;10001.0;2620.0
1;381100;BANANAS;4839;6;4838;29;;;4845;29;;;;;4842.0;-707.65625
1;381200;PEARLS;9998;8;9995;28;;;10005;28;;;;;10001.5;2620.0
1;381200;BANANAS;4839;8;4838;28;;;4845;28;;;;;4842.0;-706.359375
1;381300;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;2620.0
1;381300;BANANAS;4838;21;;;;;4845;21;;;;;4841.5;-707.5
1;381400;PEARLS;9995;23;;;;;10002;5;10005;23;;;9998.5;2620.0
1;381400;BANANAS;4838;23;;;;;4839;1;4843;5;4845;23;4838.5;-708.4375
1;381500;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2620.0
1;381500;BANANAS;4840;2;4839;24;;;4846;26;;;;;4843.0;-683.9140625
1;381600;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;2620.0
1;381600;BANANAS;4840;22;;;;;4846;22;;;;;4843.0;-678.375
1;381700;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2622.0
1;381700;BANANAS;4840;1;4839;27;;;4846;28;;;;;4843.0;-683.171875
1;381800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2622.0
1;381800;BANANAS;4840;25;;;;;4846;25;;;;;4843.0;-678.2109375
1;381900;PEARLS;9995;29;;;;;10000;5;10002;4;10005;29;9997.5;2622.0
1;381900;BANANAS;4839;29;;;;;4844;4;4846;29;;;4841.5;-687.1796875
1;382000;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2622.0
1;382000;BANANAS;4839;28;;;;;4845;28;;;;;4842.0;-700.671875
1;382100;PEARLS;9996;1;9995;25;;;9998;2;10004;1;10005;25;9997.0;2622.0
1;382100;BANANAS;4838;26;;;;;4845;26;;;;;4841.5;-711.7265625
1;382200;BANANAS;4839;3;4838;20;;;4841;2;4845;20;;;4840.0;-707.0
1;382200;PEARLS;9998;3;9995;20;;;10005;20;;;;;10001.5;2626.0
1;382300;BANANAS;4839;28;;;;;4844;8;4846;28;;;4841.5;-697.203125
1;382300;PEARLS;9995;28;;;;;10002;8;10005;28;;;9998.5;2626.0
1;382400;BANANAS;4838;24;;;;;4845;24;;;;;4841.5;-713.3671875
1;382400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;2626.0
1;382500;BANANAS;4839;3;4838;30;;;4845;31;;;;;4842.0;-705.2421875
1;382500;PEARLS;9998;2;9996;1;9995;30;10004;1;10005;30;;;10001.0;2626.0
1;382600;BANANAS;4838;25;;;;;4844;1;4845;24;;;4841.0;-714.4140625
1;382600;PEARLS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;2626.0
1;382700;BANANAS;4844;1;4839;24;;;4845;24;;;;;4844.5;-699.2109375
1;382700;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2628.0
1;382800;BANANAS;4842;3;4839;28;;;4846;28;;;;;4844.0;-693.265625
1;382800;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2628.0
1;382900;BANANAS;4839;27;;;;;4844;2;4846;27;;;4841.5;-691.4375
1;382900;PEARLS;9996;1;9995;26;;;10002;3;10004;1;10005;26;9999.0;2628.0
1;383000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2628.0
1;383000;BANANAS;4839;27;;;;;4846;27;;;;;4842.5;-690.65625
1;383100;BANANAS;4839;31;;;;;4846;31;;;;;4842.5;-689.828125
1;383100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2628.0
1;383200;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;2628.0
1;383200;BANANAS;4839;25;;;;;4845;1;4846;24;;;4842.0;-693.515625
1;383300;BANANAS;4839;26;;;;;4844;2;4845;1;4846;25;4841.5;-695.4609375
1;383300;PEARLS;9996;1;9995;25;;;10000;3;10002;2;10004;1;9998.0;2628.0
1;383400;PEARLS;9998;2;9996;2;9995;26;10004;2;10005;26;;;10001.0;2628.0
1;383400;BANANAS;4840;2;4839;28;;;4845;2;4846;26;;;4842.5;-693.8125
1;383500;BANANAS;4839;31;;;;;4846;31;;;;;4842.5;-693.2421875
1;383500;PEARLS;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;2628.0
1;383600;PEARLS;9998;1;9995;29;;;10005;29;;;;;10001.5;2630.0
1;383600;BANANAS;4840;2;4839;29;;;4846;29;;;;;4843.0;-696.6328125
1;383700;BANANAS;4838;27;;;;;4839;1;4845;27;;;4838.5;-706.0234375
1;383700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;2630.0
1;383800;PEARLS;9995;21;;;;;10002;3;10005;21;;;9998.5;2630.0
1;383800;BANANAS;4838;21;;;;;4843;3;4845;21;;;4840.5;-702.421875
1;383900;BANANAS;4838;24;;;;;4840;4;4845;24;;;4839.0;-710.71875
1;383900;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2630.0
1;384000;PEARLS;9996;2;9995;21;;;9998;1;10000;5;10004;2;9997.0;2630.0
1;384000;BANANAS;4843;1;4838;23;;;4845;23;;;;;4844.0;-709.78125
1;384100;BANANAS;4838;26;;;;;4845;26;;;;;4841.5;-711.2890625
1;384100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;2632.0
1;384200;PEARLS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;2632.0
1;384200;BANANAS;4841;4;4838;25;;;4845;25;;;;;4843.0;-708.25
1;384300;BANANAS;4843;1;4838;23;;;4845;23;;;;;4844.0;-708.5
1;384300;PEARLS;9996;1;9995;22;;;10000;5;10004;1;10005;22;9998.0;2634.0
1;384400;PEARLS;10000;2;9996;1;9995;27;10002;2;10004;1;10005;27;10001.0;2634.0
1;384400;BANANAS;4838;28;;;;;4843;3;4844;1;4845;27;4840.5;-714.7265625
1;384500;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2634.0
1;384500;BANANAS;4838;23;;;;;4845;23;;;;;4841.5;-707.7734375
1;384600;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;2634.0
1;384600;BANANAS;4838;21;;;;;4844;1;4845;20;;;4841.0;-715.03125
1;384700;PEARLS;10002;5;9996;2;9995;22;10004;2;10005;22;;;10003.0;2636.0
1;384700;BANANAS;4838;2;4837;22;;;4844;24;;;;;4841.0;-722.1875
1;384800;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2646.0
1;384800;BANANAS;4842;1;4837;24;;;4843;2;4844;22;;;4842.5;-734.5
1;384900;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2646.0
1;384900;BANANAS;4837;23;;;;;4843;2;4844;21;;;4840.0;-735.8125
1;385000;PEARLS;9996;2;9995;27;;;9998;12;10002;4;10004;2;9997.0;2646.0
1;385000;BANANAS;4837;2;4836;27;;;4841;4;4843;29;;;4839.0;-741.9453125
1;385100;BANANAS;4842;1;4840;4;4837;23;4843;1;4844;22;;;4842.5;-736.9375
1;385100;PEARLS;10000;3;9996;1;9995;22;10004;1;10005;22;;;10002.0;2670.0
1;385200;BANANAS;4837;22;;;;;4843;22;;;;;4840.0;-738.453125
1;385200;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2670.0
1;385300;BANANAS;4837;30;;;;;4844;30;;;;;4840.5;-735.578125
1;385300;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;2670.0
1;385400;BANANAS;4837;25;;;;;4844;25;;;;;4840.5;-731.859375
1;385400;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;2670.0
1;385500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2670.0
1;385500;BANANAS;4837;29;;;;;4840;2;4844;29;;;4838.5;-727.2265625
1;385600;PEARLS;9998;5;9996;1;9995;30;10004;1;10005;30;;;10001.0;2670.0
1;385600;BANANAS;4838;8;4837;30;;;4844;31;;;;;4841.0;-723.6328125
1;385700;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;2670.0
1;385700;BANANAS;4838;24;;;;;4844;24;;;;;4841.0;-721.390625
1;385800;PEARLS;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;2670.0
1;385800;BANANAS;4838;23;;;;;4844;23;;;;;4841.0;-718.46875
1;385900;PEARLS;9998;10;9996;1;9995;24;10004;1;10005;24;;;10001.0;2672.0
1;385900;BANANAS;4839;10;4838;25;;;4844;25;;;;;4841.5;-719.859375
1;386000;PEARLS;9996;1;9995;30;;;9998;4;10004;1;10005;30;9997.0;2672.0
1;386000;BANANAS;4837;30;;;;;4844;31;;;;;4840.5;-724.0703125
1;386100;PEARLS;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;2680.0
1;386100;BANANAS;4837;22;;;;;4843;22;;;;;4840.0;-741.265625
1;386200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2682.0
1;386200;BANANAS;4837;21;;;;;4843;21;;;;;4840.0;-738.109375
1;386300;PEARLS;10002;11;9998;9;9995;21;10005;21;;;;;10003.5;2682.0
1;386300;BANANAS;4838;9;4837;21;;;4844;21;;;;;4841.0;-730.0703125
1;386400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2704.0
1;386400;BANANAS;4837;28;;;;;4844;28;;;;;4840.5;-727.90625
1;386500;PEARLS;9996;1;9995;24;;;9998;10;10002;8;10004;1;9997.0;2704.0
1;386500;BANANAS;4837;25;;;;;4842;8;4843;1;4844;24;4839.5;-736.1328125
1;386600;BANANAS;4838;9;4837;27;;;4844;27;;;;;4841.0;-732.546875
1;386600;PEARLS;10002;3;9998;9;9996;1;10004;1;10005;26;;;10003.0;2724.0
1;386700;BANANAS;4837;10;4836;25;;;4843;25;;;;;4840.0;-747.578125
1;386700;PEARLS;9998;10;9996;2;9995;23;10004;2;10005;23;;;10001.0;2730.0
1;386800;BANANAS;4837;5;4836;24;;;4843;24;;;;;4840.0;-752.4921875
1;386800;PEARLS;9998;5;9995;24;;;10005;24;;;;;10001.5;2730.0
1;386900;BANANAS;4837;25;;;;;4842;9;4844;25;;;4839.5;-733.5234375
1;386900;PEARLS;9995;25;;;;;9998;1;10002;9;10005;25;9996.5;2730.0
1;387000;BANANAS;4837;27;;;;;4838;8;4844;27;;;4837.5;-727.03125
1;387000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2732.0
1;387100;BANANAS;4837;21;;;;;4842;5;4844;22;;;4839.5;-726.0234375
1;387100;PEARLS;9996;1;9995;21;;;10002;5;10004;1;10005;21;9999.0;2732.0
1;387200;BANANAS;4838;1;4837;22;;;4844;23;;;;;4841.0;-724.28125
1;387200;PEARLS;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;2732.0
1;387300;BANANAS;4837;23;;;;;4843;23;;;;;4840.0;-741.640625
1;387300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2734.0
1;387400;BANANAS;4836;29;;;;;4837;1;4843;29;;;4836.5;-748.2734375
1;387400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;2734.0
1;387500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;2734.0
1;387500;BANANAS;4842;1;4837;30;;;4844;30;;;;;4843.0;-735.7109375
1;387600;PEARLS;9996;1;9995;28;;;9998;4;10004;1;10005;28;9997.0;2734.0
1;387600;BANANAS;4838;4;4837;29;;;4844;29;;;;;4841.0;-732.2578125
1;387700;BANANAS;4837;22;;;;;4842;3;4844;22;;;4839.5;-728.3984375
1;387700;PEARLS;9996;1;9995;21;;;10002;3;10004;1;10005;21;9999.0;2742.0
1;387800;BANANAS;4838;29;;;;;4839;3;4842;8;4844;29;4838.5;-718.8359375
1;387800;PEARLS;9996;1;9995;28;;;10002;8;10004;1;10005;28;9999.0;2742.0
1;387900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2742.0
1;387900;BANANAS;4838;26;;;;;4844;2;4845;24;;;4841.0;-717.859375
1;388000;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2742.0
1;388000;BANANAS;4838;21;;;;;4844;21;;;;;4841.0;-719.859375
1;388100;BANANAS;4838;25;;;;;4844;25;;;;;4841.0;-721.328125
1;388100;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2742.0
1;388200;BANANAS;4838;22;;;;;4844;1;4845;21;;;4841.0;-713.953125
1;388200;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2742.0
1;388300;PEARLS;10002;7;9996;1;9995;27;10004;1;10005;27;;;10003.0;2742.0
1;388300;BANANAS;4843;1;4838;1;4837;27;4844;28;;;;;4843.5;-722.390625
1;388400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;2756.0
1;388400;BANANAS;4843;1;4838;28;;;4845;28;;;;;4844.0;-709.59375
1;388500;BANANAS;4839;4;4838;21;;;4845;21;;;;;4842.0;-712.203125
1;388500;PEARLS;10002;1;9998;4;9995;21;10005;21;;;;;10003.5;2756.0
1;388600;BANANAS;4839;5;4838;26;;;4845;26;;;;;4842.0;-707.765625
1;388600;PEARLS;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;2758.0
1;388700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;2758.0
1;388700;BANANAS;4839;27;;;;;4846;27;;;;;4842.5;-686.2890625
1;388800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;2758.0
1;388800;BANANAS;4839;24;;;;;4846;24;;;;;4842.5;-684.046875
1;388900;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;2758.0
1;388900;BANANAS;4839;21;;;;;4840;1;4846;21;;;4839.5;-686.359375
1;389000;PEARLS;9996;1;9995;29;;;10000;6;10004;1;10005;29;9998.0;2758.0
1;389000;BANANAS;4839;30;;;;;4845;1;4846;29;;;4842.0;-695.765625
1;389100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2758.0
1;389100;BANANAS;4839;24;;;;;4845;1;4846;23;;;4842.0;-693.96875
1;389200;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;2758.0
1;389200;BANANAS;4845;1;4840;8;4839;26;4846;28;;;;;4845.5;-684.7734375
1;389300;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2758.0
1;389300;BANANAS;4840;26;;;;;4846;2;4847;24;;;4843.0;-677.875
1;389400;PEARLS;9996;1;9995;20;;;9998;3;10004;1;10005;20;9997.0;2758.0
1;389400;BANANAS;4839;21;;;;;4840;1;4846;21;;;4839.5;-689.78125
1;389500;BANANAS;4839;30;;;;;4840;1;4846;30;;;4839.5;-682.234375
1;389500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;2764.0
1;389600;BANANAS;4840;25;;;;;4847;25;;;;;4843.5;-676.7265625
1;389600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;2764.0
1;389700;BANANAS;4841;6;4840;22;;;4846;22;;;;;4843.5;-678.203125
1;389700;PEARLS;9998;6;9996;1;9995;21;10004;1;10005;21;;;10001.0;2764.0
1;389800;BANANAS;4839;29;;;;;4846;29;;;;;4842.5;-695.7109375
1;389800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;2764.0
1;389900;PEARLS;10002;12;9996;1;9995;24;10004;1;10005;24;;;10003.0;2764.0
1;389900;BANANAS;4839;25;;;;;4845;1;4846;24;;;4842.0;-695.2734375
1;390000;PEARLS;9998;3;9995;28;;;10005;28;;;;;10001.5;2788.0
1;390000;BANANAS;4839;3;4838;28;;;4845;28;;;;;4842.0;-704.046875
1;390100;PEARLS;9995;29;;;;;10002;8;10005;29;;;9998.5;2788.0
1;390100;BANANAS;4839;29;;;;;4844;8;4846;29;;;4841.5;-695.3125
1;390200;PEARLS;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;2788.0
1;390200;BANANAS;4839;24;;;;;4845;24;;;;;4842.0;-700.7734375
1;390300;PEARLS;9996;2;9995;25;;;9998;1;10002;9;10004;2;9997.0;2790.0
1;390300;BANANAS;4839;2;4838;25;;;4843;9;4845;27;;;4841.0;-702.3046875
1;390400;PEARLS;9995;20;;;;;9998;1;10002;10;10005;20;9996.5;2792.0
1;390400;BANANAS;4839;20;;;;;4844;10;4846;20;;;4841.5;-696.65625
1;390500;PEARLS;9998;4;9995;20;;;10005;20;;;;;10001.5;2794.0
1;390500;BANANAS;4840;4;4839;20;;;4846;20;;;;;4843.0;-689.53125
1;390600;PEARLS;9996;1;9995;23;;;10002;5;10004;1;10005;23;9999.0;2794.0
1;390600;BANANAS;4839;24;;;;;4844;5;4845;1;4846;23;4841.5;-693.59375
1;390700;PEARLS;9998;2;9996;2;9995;30;10004;2;10005;30;;;10001.0;2794.0
1;390700;BANANAS;4840;2;4839;32;;;4845;2;4846;30;;;4842.5;-693.65625
1;390800;PEARLS;9998;5;9995;27;;;10005;27;;;;;10001.5;2794.0
1;390800;BANANAS;4840;4;4839;27;;;4846;27;;;;;4843.0;-692.0390625
1;390900;PEARLS;9996;2;9995;20;;;10002;5;10004;2;10005;20;9999.0;2794.0
1;390900;BANANAS;4839;22;;;;;4844;5;4845;2;4846;20;4841.5;-696.3984375
1;391000;BANANAS;4839;2;4838;26;;;4845;28;;;;;4842.0;-702.53125
1;391000;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2794.0
1;391100;BANANAS;4843;7;4839;2;4838;25;4845;27;;;;;4844.0;-705.7734375
1;391100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2794.0
1;391200;BANANAS;4843;1;4839;9;4838;24;4845;24;;;;;4844.0;-708.6328125
1;391200;PEARLS;9998;9;9995;24;;;10005;24;;;;;10001.5;2794.0
1;391300;BANANAS;4838;31;;;;;4843;9;4845;31;;;4840.5;-707.90625
1;391300;PEARLS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;2794.0
1;391400;BANANAS;4839;22;;;;;4845;22;;;;;4842.0;-698.6875
1;391400;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;2794.0
1;391500;BANANAS;4839;24;;;;;4843;8;4845;24;;;4841.0;-699.78125
1;391500;PEARLS;9996;1;9995;23;;;9998;6;10002;8;10004;1;9997.0;2796.0
